,hh_id,hh_race,hh_is_latinx,hh_zip_code,hh_state,hh_income,hh_size,hh_residence_type
3903,2064321,1,2,54409,WI,18,2,1
3904,2064675,1,2,66030,KS,16,3,1
3905,2065045,1,2,15074,PA,15,2,1
3906,2065296,1,1,65793,MO,13,3,1
3907,2065458,1,2,27278,NC,19,3,1
3908,2065645,1,2,75644,TX,18,4,7
3909,2065667,1,2,44515,OH,13,3,5
3910,2065679,1,2,27604,NC,17,2,5
3911,2066132,1,2,30041,GA,19,2,7
3912,2066164,1,2,37075,TN,8,1,7
3913,2066849,4,1,94605,CA,18,1,1
3914,2066939,1,2,42633,KY,11,2,7
3915,2066959,1,2,28479,NC,26,2,1
3916,2067290,2,2,20772,MD,26,3,1
3917,2067361,1,2,17584,PA,18,2,1
3918,2067604,1,2,35765,AL,16,2,7
3919,2067961,2,2,94606,CA,15,2,5
3920,2068515,4,2,27606,NC,17,2,5
3921,2051947,1,2,60007,IL,26,3,1
3922,2051978,1,2,60194,IL,19,2,1
3923,2051980,1,2,60077,IL,18,2,5
3924,2051986,1,2,60090,IL,16,1,5
3925,2052010,1,2,60164,IL,17,3,1
3926,2052011,1,2,60173,IL,27,1,1
3927,2052024,1,2,60402,IL,26,4,1
3928,2052060,1,2,60453,IL,27,5,1
3929,2052081,1,2,60513,IL,23,3,1
3930,2052208,1,2,66425,KS,11,1,3
3931,2056356,1,2,60803,IL,19,2,6
3932,2056357,1,2,60453,IL,21,2,1
3933,2056498,1,1,60639,IL,10,3,5
3934,2056499,1,2,60632,IL,10,2,3
3935,2058249,2,2,60660,IL,27,1,6
3936,2060294,2,2,60621,IL,26,4,3
3937,2060876,4,1,60402,IL,10,5,1
3938,2064183,1,2,34711,FL,16,1,1
3939,2062402,4,1,60031,IL,26,5,1
3940,2064420,1,2,60002,IL,23,4,1
3941,2065109,2,2,94124,CA,26,1,1
3942,2066079,1,2,27242,NC,11,1,1
3943,2066209,2,2,94115,CA,21,1,5
3944,2066213,1,2,94134,CA,16,4,1
3945,2066540,1,2,66783,KS,10,4,1
3946,2066663,4,1,94110,CA,13,3,5
3947,2066705,1,2,23464,VA,18,3,1
3948,2066960,2,2,27205,NC,19,1,1
3949,2067250,1,2,52040,IA,16,2,1
3950,2068742,3,2,94121,CA,19,1,1
3951,2069031,1,2,28327,NC,11,3,7
3952,2069796,1,2,28714,NC,23,6,1
3953,2069912,4,2,94132,CA,15,2,1
3954,2070560,1,2,47024,IN,17,1,1
3955,2070818,2,2,94134,CA,26,3,1
3956,2030388,1,2,26505,WV,13,1,1
3957,2030837,2,2,37160,TN,21,8,1
3958,2031261,1,2,92129,CA,26,3,2
3959,2031264,1,2,92064,CA,13,1,7
3960,2031265,1,2,92083,CA,19,2,1
3961,2031688,1,2,53118,WI,23,2,1
3962,2032389,1,2,62863,IL,11,1,1
3963,2032396,1,2,63303,MO,27,4,1
3964,2032400,1,2,63376,MO,21,3,1
3965,2032547,4,1,92250,CA,23,2,1
3966,2033103,1,2,63376,MO,13,1,1
3967,2033428,1,2,44875,OH,17,3,1
3968,2064167,1,2,41041,KY,13,2,1
3969,2064210,2,2,63137,MO,10,1,1
3970,2064406,2,2,61603,IL,11,3,5
3971,2064570,2,2,37664,TN,26,3,1
3972,2065048,1,2,54952,WI,11,1,1
3973,2065805,4,1,27520,NC,26,3,1
3974,2069055,1,2,49643,MI,13,4,1
3975,2069259,1,2,39401,MS,18,4,1
3976,2069740,1,2,66202,KS,4,1,6
3977,2069742,1,2,53718,WI,27,3,1
3978,2069931,1,2,17522,PA,19,5,5
3979,2070293,3,2,94578,CA,26,5,1
3980,2070331,1,2,39465,MS,15,1,1
3981,2070584,1,2,94952,CA,21,4,1
3982,2070698,1,2,41102,KY,16,1,1
3983,2071321,1,2,62075,IL,11,2,7
3984,2071605,2,2,94621,CA,21,3,1
3985,2071607,1,2,17557,PA,18,4,7
3986,2071703,4,2,27603,NC,11,1,1
3987,2071834,1,2,29585,SC,21,2,1
3988,2071851,1,2,25414,WV,13,1,3
3989,2071933,1,2,94609,CA,18,1,5
3990,2072119,1,2,42025,KY,11,3,1
3991,2064205,2,2,24541,VA,15,5,1
3992,2064320,1,2,24531,VA,13,1,7
3993,2064682,1,2,54729,WI,15,4,5
3994,2064695,1,2,27312,NC,15,2,1
3995,2064882,1,2,32771,FL,16,2,1
3996,2065347,1,2,34450,FL,27,3,1
3997,2067074,2,2,60429,IL,17,1,1
3998,2067075,2,2,60628,IL,26,4,1
3999,2068720,2,2,71730,AR,13,2,1
4000,2070063,1,2,32159,FL,18,2,1
4001,2070130,1,2,71822,AR,11,2,1
4002,2070286,1,2,60643,IL,27,4,1
4003,2070702,1,2,32159,FL,17,2,7
4004,2071112,1,1,60458,IL,26,4,1
4005,2071543,1,2,60656,IL,4,1,6
4006,2071802,2,2,60653,IL,23,3,2
4007,2071803,1,2,60482,IL,21,3,7
4008,2072151,1,2,34755,FL,21,2,1
4009,2059554,1,2,19605,PA,18,2,1
4010,2059673,1,2,19001,PA,21,2,1
4011,2059801,4,2,18969,PA,17,4,2
4012,2059802,1,2,19602,PA,16,4,1
4013,2064377,1,2,19533,PA,23,1,1
4014,2064438,1,2,19038,PA,17,1,1
4015,2064462,1,2,13856,NY,10,1,1
4016,2064827,1,2,19611,PA,15,1,1
4017,2065280,1,2,38305,TN,23,2,1
4018,2065528,2,2,55104,MN,16,1,5
4019,2065608,1,2,19468,PA,26,2,1
4020,2065664,2,2,68521,NE,11,3,1
4021,2065784,1,2,18964,PA,15,2,5
4022,2065789,1,2,19543,PA,26,2,1
4023,2066596,1,2,23235,VA,23,2,1
4024,2066654,1,2,49546,MI,26,4,1
4025,2066913,1,2,72730,AR,13,2,1
4026,2067281,2,2,70764,LA,23,5,1
4027,2047569,1,2,36276,AL,15,3,1
4028,2048031,1,2,30008,GA,17,2,1
4029,2048037,2,2,30066,GA,26,2,1
4030,2048420,1,2,75063,TX,26,1,5
4031,2048556,2,2,36274,AL,13,1,5
4032,2049041,1,2,85746,AZ,15,2,1
4033,2064137,4,1,18360,PA,19,5,1
4034,2064338,1,2,60014,IL,11,1,7
4035,2064909,1,2,53081,WI,10,1,1
4036,2065214,1,2,30643,GA,13,2,1
4037,2065899,2,2,30080,GA,15,1,1
4038,2066255,1,2,18301,PA,18,2,1
4039,2066640,4,1,60013,IL,23,5,1
4040,2066765,1,2,67357,KS,18,2,1
4041,2067027,1,2,46970,IN,27,3,1
4042,2067064,1,2,30062,GA,27,2,5
4043,2068574,1,2,30106,GA,17,3,1
4044,2069008,1,2,30080,GA,16,1,5
4045,2068125,1,2,95111,CA,17,1,6
4046,2068174,2,2,19138,PA,21,1,1
4047,2068202,2,2,19114,PA,18,1,5
4048,2068544,1,2,21043,MD,18,1,1
4049,2068663,1,2,38024,TN,15,3,1
4050,2068753,3,2,95051,CA,19,2,1
4051,2068777,1,2,19114,PA,26,2,1
4052,2069118,4,1,19133,PA,4,5,1
4053,2069316,1,2,48706,MI,15,5,1
4054,2069436,2,2,19144,PA,11,2,1
4055,2069467,2,2,19138,PA,8,3,1
4056,2069470,2,2,19138,PA,21,2,1
4057,2069545,4,1,78570,TX,18,4,1
4058,2069919,1,2,95126,CA,17,2,1
4059,2069928,1,2,19154,PA,10,1,1
4060,2070382,1,2,95050,CA,26,2,5
4061,2070439,1,2,19145,PA,23,2,1
4062,2070849,1,2,17404,PA,23,3,1
4063,2057257,1,2,19078,PA,23,2,1
4064,2057451,1,2,19015,PA,11,2,1
4065,2057533,1,2,17201,PA,18,2,1
4066,2058008,1,2,19073,PA,15,1,1
4067,2058729,1,2,19083,PA,10,1,1
4068,2059679,1,2,19050,PA,23,1,3
4069,2059770,1,2,19082,PA,18,1,1
4070,2059787,1,2,19032,PA,4,1,5
4071,2059878,1,2,19061,PA,13,1,1
4072,2064583,1,2,31709,GA,11,2,3
4073,2064617,3,1,92596,CA,23,5,1
4074,2064627,1,2,19023,PA,21,1,3
4075,2065043,1,2,8052,NJ,19,2,1
4076,2065769,1,2,92223,CA,13,1,1
4077,2066238,2,2,8010,NJ,23,3,1
4078,2066607,4,2,91752,CA,21,2,1
4079,2067067,1,2,30721,GA,3,1,7
4080,2068091,1,2,92313,CA,11,1,7
4081,2070853,2,2,19140,PA,6,4,1
4082,2070872,3,2,95122,CA,27,2,7
4083,2071398,1,2,19149,PA,4,1,1
4084,2071489,4,1,78503,TX,15,2,1
4085,2071570,2,2,19151,PA,23,1,2
4086,2071759,1,2,54601,WI,6,1,1
4087,2071876,1,2,32507,FL,11,3,1
4088,2071904,1,2,94086,CA,27,2,6
4089,2071949,1,1,95112,CA,18,6,1
4090,2071959,1,1,19111,PA,26,2,1
4091,2072372,1,2,32526,FL,19,2,1
4092,2072485,1,1,78501,TX,11,2,5
4093,2072766,1,2,20010,DC,18,2,1
4094,2072799,2,2,20002,DC,27,2,1
4095,2072907,2,2,7621,NJ,16,1,3
4096,2072933,1,2,7407,NJ,4,1,3
4097,2073011,2,2,19145,PA,15,1,3
4098,2073119,2,2,21221,MD,4,3,1
4099,2067060,4,1,78204,TX,6,1,1
4100,2067199,1,2,36542,AL,11,3,1
4101,2067458,1,2,79907,TX,13,2,1
4102,2068030,1,1,79924,TX,13,6,1
4103,2068972,2,2,27713,NC,26,3,1
4104,2069047,2,2,35214,AL,23,3,1
4105,2069268,1,1,79925,TX,17,1,1
4106,2069328,1,2,54615,WI,15,3,1
4107,2069858,4,1,78213,TX,16,1,1
4108,2070347,1,2,52136,IA,17,5,1
4109,2070497,1,2,17901,PA,11,2,1
4110,2070609,2,2,27707,NC,15,1,1
4111,2070800,2,2,78220,TX,11,2,1
4112,2070808,1,2,30045,GA,23,1,1
4113,2070973,1,1,78258,TX,21,6,1
4114,2071382,4,1,78228,TX,16,5,1
4115,2071442,4,1,78041,TX,16,2,1
4116,2071580,1,2,70710,LA,11,2,1
4117,2064482,1,2,35016,AL,19,5,7
4118,2065564,1,2,38821,MS,23,2,1
4119,2066050,1,2,74354,OK,18,2,1
4120,2066064,2,2,70065,LA,15,3,1
4121,2066801,1,2,70123,LA,23,2,1
4122,2067035,1,2,65803,MO,15,1,1
4123,2067901,1,2,44839,OH,13,1,1
4124,2068897,1,2,27958,NC,10,1,7
4125,2069605,1,2,76708,TX,17,2,1
4126,2070151,1,2,61109,IL,10,1,1
4127,2070475,2,2,70058,LA,18,3,1
4128,2070759,1,2,65084,MO,6,1,7
4129,2071301,2,2,70094,LA,26,5,1
4130,2071433,2,2,22026,VA,26,4,1
4131,2071666,1,2,38870,MS,18,2,1
4132,2072303,2,2,10023,NY,11,3,5
4133,2072709,1,2,35085,AL,21,5,1
4134,2072779,1,2,42441,KY,19,2,1
4135,2064492,1,2,75418,TX,6,1,7
4136,2066056,1,2,28152,NC,10,1,3
4137,2067510,2,2,70807,LA,15,5,1
4138,2067583,2,2,23803,VA,27,4,1
4139,2067883,1,2,37411,TN,15,2,1
4140,2068318,2,2,28205,NC,13,1,5
4141,2068962,1,2,34292,FL,16,2,1
4142,2069446,1,2,8618,NJ,11,1,5
4143,2069598,2,2,70805,LA,23,2,1
4144,2069788,1,2,28262,NC,26,1,1
4145,2070597,1,2,45150,OH,17,4,1
4146,2071267,2,2,37411,TN,26,4,1
4147,2072395,1,2,92843,CA,16,1,6
4148,2072731,2,2,70805,LA,8,1,1
4149,2072944,1,2,92653,CA,15,1,6
4150,2072956,1,2,90631,CA,21,1,5
4151,2073121,1,2,21502,MD,15,4,1
4152,2073454,1,2,92637,CA,13,2,6
4153,2059424,1,2,94520,CA,26,2,1
4154,2064341,1,2,94513,CA,27,1,1
4155,2064840,1,2,8401,NJ,15,2,5
4156,2065883,1,2,18052,PA,23,3,1
4157,2065958,1,2,54655,WI,21,4,1
4158,2067352,2,2,8232,NJ,23,6,1
4159,2067576,2,2,23030,VA,10,2,1
4160,2068858,1,2,42001,KY,13,2,1
4161,2069077,3,2,94553,CA,27,3,1
4162,2069618,2,2,37115,TN,16,2,2
4163,2070295,1,2,94804,CA,17,2,1
4164,2070451,1,2,28560,NC,16,4,1
4165,2071553,1,2,39051,MS,27,2,1
4166,2071955,2,2,94801,CA,11,2,5
4167,2071962,1,2,18103,PA,15,2,3
4168,2072621,4,2,94565,CA,27,4,1
4169,2072639,1,2,94805,CA,26,1,1
4170,2064992,1,2,32266,FL,26,3,3
4171,2065011,1,2,29841,SC,23,2,1
4172,2065867,1,2,64628,MO,11,1,1
4173,2066569,1,2,33021,FL,15,3,1
4174,2066799,1,2,32725,FL,26,3,1
4175,2067126,1,2,11730,NY,23,2,1
4176,2067525,2,2,32114,FL,10,3,1
4177,2067648,1,2,11788,NY,21,1,1
4178,2067924,1,2,7202,NJ,26,3,3
4179,2068402,2,2,38111,TN,13,6,1
4180,2068714,1,2,47424,IN,19,5,1
4181,2069067,2,2,38128,TN,17,2,1
4182,2069257,1,2,74338,OK,17,2,1
4183,2069633,1,2,28722,NC,19,5,1
4184,2069725,1,2,50201,IA,6,2,1
4185,2070108,2,2,29801,SC,16,1,1
4186,2070180,1,2,50659,IA,10,1,1
4187,2070726,2,2,36702,AL,10,7,1
4188,2066742,1,2,40004,KY,18,1,1
4189,2067121,1,2,53227,WI,19,1,1
4190,2067149,1,2,17042,PA,18,2,1
4191,2067421,1,2,38488,TN,15,1,1
4192,2067628,4,1,90670,CA,27,2,1
4193,2068087,1,2,50320,IA,23,4,1
4194,2068098,4,1,93550,CA,23,4,1
4195,2068538,1,2,53901,WI,18,1,1
4196,2068612,4,1,90043,CA,11,3,1
4197,2068614,1,2,37766,TN,21,5,1
4198,2068864,1,2,28110,NC,10,1,1
4199,2069296,4,1,28103,NC,19,4,1
4200,2069371,1,2,34769,FL,18,4,1
4201,2069382,2,1,90019,CA,13,1,5
4202,2069383,4,1,90022,CA,13,2,1
4203,2069458,2,2,17042,PA,26,4,1
4204,2069833,1,1,90042,CA,27,4,6
4205,2069841,2,2,90036,CA,15,2,5
4206,2070844,1,2,65712,MO,21,5,1
4207,2070950,1,2,29605,SC,19,2,1
4208,2070957,1,2,32129,FL,10,1,1
4209,2072313,1,1,78130,TX,19,4,1
4210,2072393,1,2,49022,MI,26,4,1
4211,2072721,1,2,32724,FL,15,4,1
4212,2072801,1,2,21214,MD,11,1,1
4213,2072808,2,2,21230,MD,15,2,1
4214,2072829,1,2,78942,TX,23,4,1
4215,2072979,1,2,30165,GA,21,4,1
4216,2073098,1,2,21230,MD,13,3,1
4217,2073126,1,2,21209,MD,18,2,1
4218,2073185,1,2,30165,GA,6,2,7
4219,2073412,1,2,7077,NJ,13,3,1
4220,2073548,1,2,21050,MD,26,5,1
4221,2073551,1,2,21015,MD,17,1,1
4222,2073877,1,2,11934,NY,15,1,1
4223,2074062,2,2,21215,MD,26,4,1
4224,2046801,1,2,78015,TX,27,3,1
4225,2046976,2,2,22306,VA,27,3,1
4226,2047159,4,2,28360,NC,16,1,1
4227,2064298,2,2,70122,LA,23,4,1
4228,2064502,1,2,72714,AR,13,2,6
4229,2064544,1,2,43701,OH,13,1,1
4230,2064985,1,2,70460,LA,13,3,3
4231,2065241,2,2,27889,NC,18,3,1
4232,2065578,1,2,30176,GA,13,2,1
4233,2066091,2,2,23666,VA,17,3,1
4234,2066581,1,2,74023,OK,21,4,1
4235,2066977,1,2,28021,NC,26,3,1
4236,2067833,1,2,97330,OR,15,2,7
4237,2068135,4,2,70179,LA,11,1,5
4238,2068408,1,2,33837,FL,17,3,1
4239,2069046,2,2,70122,LA,16,2,1
4240,2069670,1,2,70122,LA,27,2,1
4241,2070084,1,2,33860,FL,13,2,7
4242,2072234,1,2,63052,MO,19,4,1
4243,2072344,2,2,60613,IL,15,1,5
4244,2072582,1,2,34731,FL,10,3,1
4245,2072996,1,2,60618,IL,18,2,1
4246,2073150,4,2,78861,TX,15,2,1
4247,2073255,1,2,30277,GA,26,3,1
4248,2073514,1,2,60609,IL,18,2,3
4249,2073782,1,2,28902,NC,17,4,1
4250,2073800,1,2,30263,GA,18,4,1
4251,2074351,2,2,60426,IL,15,1,1
4252,2074356,1,2,60615,IL,23,2,1
4253,2074359,2,2,60620,IL,26,3,1
4254,2074363,2,2,60653,IL,23,2,5
4255,2074403,1,2,71730,AR,10,2,1
4256,2074434,4,1,60647,IL,19,1,3
4257,2074436,1,2,60805,IL,17,4,1
4258,2074825,4,2,60636,IL,13,1,1
4259,2074832,1,2,60631,IL,8,1,1
4260,2065395,4,1,7093,NJ,15,2,6
4261,2065728,1,2,85248,AZ,13,1,1
4262,2065751,3,2,15205,PA,21,3,1
4263,2066344,1,2,34949,FL,15,1,6
4264,2067232,2,2,7305,NJ,16,2,5
4265,2067625,2,2,92404,CA,6,1,5
4266,2067741,1,2,32221,FL,13,1,1
4267,2068093,2,2,92346,CA,17,1,5
4268,2069559,4,2,73122,OK,3,1,1
4269,2070034,1,2,39503,MS,11,4,7
4270,2070096,1,2,33172,FL,21,2,6
4271,2070999,2,2,36111,AL,13,2,5
4272,2071003,2,2,36108,AL,26,3,1
4273,2071019,1,2,45506,OH,15,4,1
4274,2071157,2,2,95377,CA,21,5,1
4275,2071249,1,2,73109,OK,16,2,1
4276,2071564,1,2,52402,IA,23,2,1
4277,2072396,1,2,92308,CA,26,3,1
4278,2072160,2,2,29510,SC,21,4,1
4279,2072238,1,2,61244,IL,10,1,1
4280,2072275,1,2,53715,WI,16,1,1
4281,2072306,2,2,20745,MD,26,3,5
4282,2072417,2,2,94606,CA,17,2,3
4283,2072456,1,2,37683,TN,15,3,1
4284,2073081,1,2,94601,CA,19,2,1
4285,2073648,1,2,95476,CA,17,2,1
4286,2073656,2,2,94578,CA,15,2,5
4287,2074114,1,2,30223,GA,16,1,1
4288,2074455,4,1,94501,CA,21,1,5
4289,2074480,4,2,95448,CA,26,3,1
4290,2074548,2,2,20785,MD,19,2,2
4291,2075019,1,2,94704,CA,23,2,5
4292,2075033,1,2,94611,CA,26,3,1
4293,2075043,1,2,94619,CA,10,1,1
4294,2075273,1,2,22553,VA,26,3,1
4295,2075345,4,2,94538,CA,19,2,1
4296,2070991,4,1,32962,FL,21,4,1
4297,2071153,1,2,94110,CA,18,1,1
4298,2071155,1,2,94134,CA,13,2,1
4299,2071528,1,2,11554,NY,23,2,1
4300,2071957,1,2,94115,CA,10,2,5
4301,2071961,1,2,19804,DE,17,3,1
4302,2072909,1,2,11510,NY,23,5,3
4303,2073384,4,1,11756,NY,23,2,1
4304,2073399,2,2,10465,NY,16,3,5
4305,2073696,2,2,94124,CA,27,3,1
4306,2074041,4,2,94131,CA,16,1,1
4307,2074295,4,1,11096,NY,13,3,3
4308,2074441,1,2,94131,CA,27,1,1
4309,2074450,1,2,95966,CA,11,1,7
4310,2074995,1,2,11756,NY,26,4,1
4311,2075057,4,1,94124,CA,13,2,1
4312,2075058,1,2,94118,CA,21,1,5
4313,2075343,3,1,94121,CA,18,1,5
4314,2072541,1,2,91730,CA,23,4,1
4315,2072759,1,2,92301,CA,10,5,5
4316,2072841,2,2,36862,AL,11,3,1
4317,2073184,2,2,36862,AL,21,6,7
4318,2073226,2,2,36854,AL,11,2,1
4319,2073392,2,2,87108,NM,11,2,5
4320,2073893,2,2,77004,TX,18,3,1
4321,2073942,2,2,60434,IL,10,1,3
4322,2074019,1,2,60707,IL,15,6,3
4323,2074307,1,2,91763,CA,13,2,6
4324,2074331,4,1,92336,CA,27,8,1
4325,2074423,4,1,91710,CA,26,5,1
4326,2074536,1,2,22601,VA,13,1,1
4327,2074883,2,2,92376,CA,18,3,1
4328,2075303,1,2,92392,CA,26,2,1
4329,2075304,1,2,91710,CA,18,2,1
4330,2075544,1,2,60408,IL,13,2,1
4331,2075638,3,2,97223,OR,27,4,1
4332,2060880,1,2,17021,PA,19,4,1
4333,2061088,2,2,48235,MI,23,3,3
4334,2061090,2,2,48227,MI,19,6,1
4335,2061272,2,2,30030,GA,17,6,1
4336,2061411,1,2,21074,MD,15,3,1
4337,2061604,2,2,45804,OH,6,2,5
4338,2064218,2,2,48205,MI,10,3,1
4339,2064485,2,2,27405,NC,11,2,1
4340,2064563,2,2,23703,VA,21,1,1
4341,2064873,1,2,17842,PA,23,5,1
4342,2065259,1,2,38320,TN,21,3,1
4343,2065540,1,2,53538,WI,23,2,1
4344,2065583,2,2,30311,GA,27,2,1
4345,2065976,2,2,30035,GA,19,3,1
4346,2066401,1,2,41731,KY,19,1,1
4347,2066625,2,2,30318,GA,15,2,1
4348,2066762,2,2,23703,VA,16,3,5
4349,2067042,2,2,48207,MI,3,1,5
4350,2066349,1,2,29627,SC,11,2,1
4351,2066431,1,2,33825,FL,15,2,7
4352,2066953,2,2,40211,KY,15,2,1
4353,2067054,2,2,11207,NY,3,4,1
4354,2067128,1,2,78731,TX,27,4,1
4355,2067173,1,2,8865,NJ,21,2,1
4356,2067301,1,1,78881,TX,15,3,1
4357,2067476,1,2,31763,GA,26,2,1
4358,2067485,1,2,15801,PA,10,2,3
4359,2068028,4,1,78520,TX,13,3,1
4360,2068397,1,2,40444,KY,10,1,1
4361,2068628,1,2,24574,VA,26,4,1
4362,2068690,1,2,40218,KY,19,4,1
4363,2068751,1,2,94533,CA,11,1,1
4364,2068796,1,2,19901,DE,21,2,1
4365,2069079,2,2,95688,CA,11,2,1
4366,2069421,1,2,94590,CA,13,2,1
4367,2069437,1,2,19901,DE,11,1,7
4368,2067043,2,2,27260,NC,21,6,1
4369,2067503,1,2,42437,KY,15,3,1
4370,2067578,2,2,48217,MI,21,4,1
4371,2067601,1,2,27410,NC,11,2,1
4372,2067891,2,2,29720,SC,11,3,1
4373,2067931,2,2,30349,GA,26,4,1
4374,2068100,4,2,11435,NY,17,6,1
4375,2068473,2,2,48214,MI,15,2,1
4376,2068582,1,2,30312,GA,27,2,5
4377,2068941,2,2,48234,MI,13,1,1
4378,2069074,1,2,11364,NY,15,1,4
4379,2069562,2,2,27962,NC,21,2,1
4380,2069593,1,2,29067,SC,10,3,1
4381,2069620,1,1,77868,TX,11,2,7
4382,2069678,2,2,29506,SC,18,4,1
4383,2070268,4,2,30021,GA,18,1,1
4384,2070365,2,2,30058,GA,23,1,1
4385,2070581,2,2,30308,GA,13,1,5
4386,2070100,1,2,37821,TN,13,2,1
4387,2070231,1,2,11229,NY,21,1,6
4388,2070266,1,2,30139,GA,27,1,1
4389,2070893,1,1,94590,CA,10,1,7
4390,2072170,2,2,31015,GA,21,3,1
4391,2072930,1,2,11222,NY,11,5,5
4392,2073105,1,2,21702,MD,23,4,1
4393,2074276,2,2,11205,NY,21,1,5
4394,2074585,2,2,78723,TX,18,1,1
4395,2074856,1,2,30701,GA,21,5,1
4396,2074966,2,2,11221,NY,23,5,5
4397,2075126,2,2,11215,NY,17,1,6
4398,2075155,1,2,22554,VA,17,1,1
4399,2075516,1,2,11229,NY,23,3,5
4400,2075705,1,2,94533,CA,19,3,1
4401,2076211,3,1,94533,CA,21,1,1
4402,2076215,1,2,95688,CA,26,3,1
4403,2076257,4,1,78702,TX,13,5,1
4404,2070805,2,2,30014,GA,23,6,1
4405,2070841,1,2,48146,MI,26,2,1
4406,2071084,1,2,42743,KY,13,2,7
4407,2071438,1,2,30329,GA,27,2,1
4408,2071538,2,2,30034,GA,27,2,1
4409,2071539,2,2,30034,GA,10,1,1
4410,2071694,1,2,32822,FL,21,5,3
4411,2072073,1,2,75904,TX,10,1,1
4412,2072227,1,2,48040,MI,11,1,7
4413,2072320,2,2,30058,GA,18,2,1
4414,2072332,2,2,30331,GA,21,3,1
4415,2072845,2,2,30316,GA,16,5,1
4416,2072850,2,2,30311,GA,18,3,1
4417,2073233,2,2,30314,GA,10,1,1
4418,2073329,1,2,32825,FL,13,3,1
4419,2073407,3,2,11372,NY,16,2,6
4420,2073591,3,2,11370,NY,27,2,1
4421,2073810,2,2,30021,GA,21,1,1
4422,2071892,1,2,78221,TX,13,1,7
4423,2072083,4,1,79925,TX,13,5,1
4424,2072089,1,2,70546,LA,15,1,1
4425,2072093,2,2,35207,AL,23,5,1
4426,2072123,1,2,34210,FL,11,1,5
4427,2072179,4,1,79907,TX,17,5,1
4428,2073149,1,1,78052,TX,3,9,1
4429,2073171,4,1,78209,TX,6,1,5
4430,2073371,2,2,7719,NJ,21,5,1
4431,2073509,1,2,46410,IN,13,2,5
4432,2076564,4,1,46410,IN,23,4,1
4433,2076669,1,2,78218,TX,8,1,1
4434,2076871,2,1,78112,TX,16,4,1
4435,2077009,2,2,78220,TX,23,3,1
4436,2077219,1,2,34212,FL,15,2,1
4437,2077302,2,2,74447,OK,11,1,1
4438,2077338,1,2,17980,PA,13,1,1
4439,2077581,1,2,30052,GA,11,4,1
4440,2069062,1,2,7106,NJ,17,1,5
4441,2069065,2,2,30060,GA,19,4,1
4442,2069569,1,2,71671,AR,13,1,1
4443,2069573,1,2,42642,KY,19,4,1
4444,2069865,1,2,30517,GA,17,4,1
4445,2071557,1,2,75104,TX,21,4,1
4446,2071757,1,2,22968,VA,21,5,1
4447,2072607,2,2,38751,MS,26,4,1
4448,2073316,1,2,37043,TN,17,2,1
4449,2076726,2,2,30126,GA,23,3,1
4450,2076738,1,2,30102,GA,10,1,7
4451,2076876,2,2,30168,GA,16,2,1
4452,2076908,1,2,18326,PA,18,1,1
4453,2077372,1,2,75692,TX,23,2,1
4454,2077790,2,2,75134,TX,26,5,1
4455,2077824,2,2,7112,NJ,13,1,5
4456,2078058,1,2,75062,TX,27,2,1
4457,2078068,1,2,30066,GA,18,4,1
4458,2075365,1,2,94112,CA,17,3,1
4459,2075377,1,2,89506,NV,26,2,1
4460,2075436,1,2,78641,TX,13,1,5
4461,2075619,1,2,11010,NY,16,1,1
4462,2075691,1,2,94110,CA,26,1,1
4463,2075982,2,2,10452,NY,26,3,5
4464,2076130,1,2,11021,NY,26,4,6
4465,2076312,4,1,30141,GA,18,2,1
4466,2076643,1,2,20110,VA,15,1,1
4467,2076883,1,2,30132,GA,27,7,1
4468,2077711,1,2,48602,MI,19,4,1
4469,2077721,2,2,94124,CA,19,6,1
4470,2077754,3,2,94109,CA,19,1,5
4471,2077913,1,2,11753,NY,16,2,1
4472,2078111,1,2,60060,IL,26,4,1
4473,2078177,1,2,78641,TX,16,5,1
4474,2078536,1,2,78664,TX,27,3,1
4475,2078594,1,2,60073,IL,26,3,1
4476,2075354,1,2,94551,CA,23,1,1
4477,2075381,1,2,94538,CA,17,1,1
4478,2076170,1,2,94605,CA,13,1,1
4479,2076188,1,2,94577,CA,16,2,5
4480,2076235,2,2,20748,MD,17,1,5
4481,2076246,2,2,22407,VA,16,1,1
4482,2076574,2,2,94607,CA,19,2,1
4483,2076592,2,2,94703,CA,17,3,1
4484,2076943,1,2,95492,CA,26,2,1
4485,2077160,1,2,94587,CA,16,2,1
4486,2077243,1,2,94952,CA,21,2,1
4487,2077600,1,2,94928,CA,17,2,7
4488,2077664,1,2,39465,MS,6,5,7
4489,2078075,1,2,30217,GA,13,2,1
4490,2078144,2,2,77995,TX,16,3,1
4491,2078262,1,2,94544,CA,18,1,1
4492,2078263,2,2,94577,CA,26,1,5
4493,2078270,2,2,94609,CA,27,6,5
4494,2077722,1,2,78263,TX,11,1,7
4495,2077738,1,2,78223,TX,13,1,1
4496,2077921,1,2,78152,TX,18,2,1
4497,2078308,4,1,78233,TX,18,2,1
4498,2078310,1,1,78207,TX,13,1,5
4499,2078515,1,2,78216,TX,8,2,1
4500,2078607,1,2,78629,TX,18,1,1
4501,2078657,1,2,30078,GA,23,4,1
4502,2078733,1,2,78249,TX,18,1,1
4503,2078734,1,2,78210,TX,19,2,1
4504,2078736,4,1,78228,TX,16,4,1
4505,2078955,1,2,78219,TX,13,3,1
4506,2078964,1,2,78140,TX,18,6,1
4507,2078975,4,2,78201,TX,26,2,1
